##mmu	Mus musculus (mouse)
##Method: ID mapping (ensembl_gene_id)
##Summary:	285 succeed, 27 fail

#Query	Gene ID|Gene name|Hyperlink
                    	extracellular space	Gene Ontology Slim	GO:0005615
                    	peptidase activity	Gene Ontology Slim	GO:0008233
                    	extracellular matrix organization	Gene Ontology Slim	GO:0030198
                    	extracellular matrix	Gene Ontology Slim	GO:0031012
////
Query:              	ENSMUSG00000031398
Gene:               	mmu:18846	Plxna3, PlexA3, Plxa3, Plxn3, Plxn4, SEX, mKIAA4078
Entrez Gene ID:      	18846
Pathway:            	Axon guidance	KEGG PATHWAY	mmu04360
                    	CRMPs in Sema3A signaling	Reactome	R-MMU-399956
                    	Semaphorin interactions	Reactome	R-MMU-373755
                    	Developmental Biology	Reactome	R-MMU-1266738
                    	Sema3A PAK dependent Axon repulsion	Reactome	R-MMU-399954
                    	Axon guidance	Reactome	R-MMU-422475
                    	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	Reactome	R-MMU-399955
GO:                 	semaphorin receptor complex	Gene Ontology	GO:0002116
                    	plasma membrane	Gene Ontology	GO:0005886
                    	integral component of plasma membrane	Gene Ontology	GO:0005887
                    	negative regulation of cell adhesion	Gene Ontology	GO:0007162
                    	signal transduction	Gene Ontology	GO:0007165
                    	axon guidance	Gene Ontology	GO:0007411
                    	regulation of cell shape	Gene Ontology	GO:0008360
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	semaphorin receptor activity	Gene Ontology	GO:0017154
                    	facial nerve structural organization	Gene Ontology	GO:0021612
                    	trigeminal nerve structural organization	Gene Ontology	GO:0021637
                    	hippocampus development	Gene Ontology	GO:0021766
                    	branchiomotor neuron axon guidance	Gene Ontology	GO:0021785
                    	pyramidal neuron development	Gene Ontology	GO:0021860
                    	regulation of cell migration	Gene Ontology	GO:0030334
                    	regulation of GTPase activity	Gene Ontology	GO:0043087
                    	negative regulation of axon extension involved in axon guidance	Gene Ontology	GO:0048843
                    	positive regulation of axonogenesis	Gene Ontology	GO:0050772
                    	negative chemotaxis	Gene Ontology	GO:0050919
                    	positive regulation of cytoskeleton organization	Gene Ontology	GO:0051495
                    	semaphorin-plexin signaling pathway	Gene Ontology	GO:0071526
                    	neuron projection guidance	Gene Ontology	GO:0097485
                    	semaphorin-plexin signaling pathway involved in axon guidance	Gene Ontology	GO:1902287
                    	neuron projection extension	Gene Ontology	GO:1990138
GOslim:             	plasma membrane	Gene Ontology Slim	GO:0005886
                    	signal transduction	Gene Ontology Slim	GO:0007165
////
Query:              	ENSMUSG00000034614
Gene:               	mmu:216505	Pik3ip1, 1500004A08Rik, 5830455E04Rik, Crkd, Hgfl
Entrez Gene ID:      	216505
Pathway:            	3-phosphoinositide biosynthesis	BioCyc	PWY-6352
                    	PIP metabolism	BioCyc	PWY3DJ-219
GO:                 	serine-type endopeptidase activity	Gene Ontology	GO:0004252
                    	plasma membrane	Gene Ontology	GO:0005886
                    	negative regulation of phosphatidylinositol 3-kinase signaling	Gene Ontology	GO:0014067
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	phosphatidylinositol 3-kinase catalytic subunit binding	Gene Ontology	GO:0036313
                    	negative regulation of phosphatidylinositol 3-kinase activity	Gene Ontology	GO:0043553
GOslim:             	plasma membrane	Gene Ontology Slim	GO:0005886
////
Query:              	ENSMUSG00000020044
Gene:               	mmu:21859	Timp3, Timp-3
Entrez Gene ID:      	21859
Pathway:            	Proteoglycans in cancer	KEGG PATHWAY	mmu05205
                    	MicroRNAs in cancer	KEGG PATHWAY	mmu05206
                    	Platelet degranulation 	Reactome	R-MMU-114608
                    	Hemostasis	Reactome	R-MMU-109582
                    	Response to elevated platelet cytosolic Ca2+	Reactome	R-MMU-76005
                    	Platelet activation, signaling and aggregation	Reactome	R-MMU-76002
GO:                 	protease binding	Gene Ontology	GO:0002020
                    	enzyme inhibitor activity	Gene Ontology	GO:0004857
                    	extracellular region	Gene Ontology	GO:0005576
                    	basement membrane	Gene Ontology	GO:0005604
                    	extracellular space	Gene Ontology	GO:0005615
                    	cytoplasm	Gene Ontology	GO:0005737
                    	metalloendopeptidase inhibitor activity	Gene Ontology	GO:0008191
                    	response to hormone	Gene Ontology	GO:0009725
                    	response to organic substance	Gene Ontology	GO:0010033
                    	negative regulation of peptidase activity	Gene Ontology	GO:0010466
                    	negative regulation of endopeptidase activity	Gene Ontology	GO:0010951
                    	peptidase inhibitor activity	Gene Ontology	GO:0030414
                    	extracellular matrix	Gene Ontology	GO:0031012
                    	response to cytokine	Gene Ontology	GO:0034097
                    	negative regulation of proteolysis	Gene Ontology	GO:0045861
                    	metal ion binding	Gene Ontology	GO:0046872
                    	negative regulation of membrane protein ectodomain proteolysis	Gene Ontology	GO:0051045
                    	negative regulation of ERK1 and ERK2 cascade	Gene Ontology	GO:0070373
                    	cellular response to organic substance	Gene Ontology	GO:0071310
                    	positive regulation of TRAIL-activated apoptotic signaling pathway	Gene Ontology	GO:1903984
                    	negative regulation of metalloendopeptidase activity	Gene Ontology	GO:1904684
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	extracellular space	Gene Ontology Slim	GO:0005615
                    	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	extracellular matrix	Gene Ontology Slim	GO:0031012
////
Query:              	ENSMUSG00000038742
Gene:               	mmu:70726	Angptl6, 6330404E11Rik, AGF, ARP3, Arp5
Entrez Gene ID:      	70726
GO:                 	angiogenesis	Gene Ontology	GO:0001525
                    	signaling receptor binding	Gene Ontology	GO:0005102
                    	extracellular region	Gene Ontology	GO:0005576
                    	extracellular space	Gene Ontology	GO:0005615
                    	multicellular organism development	Gene Ontology	GO:0007275
                    	secretory granule	Gene Ontology	GO:0030141
                    	cell differentiation	Gene Ontology	GO:0030154
                    	collagen-containing extracellular matrix	Gene Ontology	GO:0062023
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	cell differentiation	Gene Ontology Slim	GO:0030154
////
Query:              	ENSMUSG00000056724
Gene:               	mmu:235627	Nbeal2, 1110014F23Rik, BC042396, mKIAA0540
Entrez Gene ID:      	235627
GO:                 	endoplasmic reticulum	Gene Ontology	GO:0005783
                    	cytosol	Gene Ontology	GO:0005829
                    	blood coagulation	Gene Ontology	GO:0007596
                    	protein localization	Gene Ontology	GO:0008104
                    	membrane	Gene Ontology	GO:0016020
                    	protein kinase binding	Gene Ontology	GO:0019901
                    	platelet formation	Gene Ontology	GO:0030220
                    	megakaryocyte development	Gene Ontology	GO:0035855
                    	wound healing	Gene Ontology	GO:0042060
                    	platelet alpha granule organization	Gene Ontology	GO:0070889
////
Query:              	ENSMUSG00000032352
Gene:               	mmu:214345	Lrrc1, A430093J20Rik, AU016091, D030059I21, mKIAA4018
Entrez Gene ID:      	214345
GO:                 	cytoplasm	Gene Ontology	GO:0005737
                    	cytosol	Gene Ontology	GO:0005829
                    	membrane	Gene Ontology	GO:0016020
GOslim:             	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytosol	Gene Ontology Slim	GO:0005829
                    	plasma membrane	Gene Ontology Slim	GO:0005886
////
Query:              	ENSMUSG00000097318
Gene:               	mmu:100502742	1700007L15Rik, linc-Iqcg, linc1609
Entrez Gene ID:      	100502742
////
Query:              	ENSMUSG00000114213
Gene:               	mmu:319803	A430090L17Rik
Entrez Gene ID:      	319803
////
Query:              	ENSMUSG00000056770
Gene:               	mmu:52690	Setd3, 2610102I01Rik, 2610305M23Rik, 6030490B17Rik, D12Ertd771e
Entrez Gene ID:      	52690
Pathway:            	Lysine degradation	KEGG PATHWAY	mmu00310
                    	PKMTs methylate histone lysines	Reactome	R-MMU-3214841
                    	Chromatin organization	Reactome	R-MMU-4839726
                    	Chromatin modifying enzymes	Reactome	R-MMU-3247509
GO:                 	nuclear chromatin	Gene Ontology	GO:0000790
                    	RNA polymerase II activating transcription factor binding	Gene Ontology	GO:0001102
                    	transcription coactivator activity	Gene Ontology	GO:0003713
                    	actin binding	Gene Ontology	GO:0003779
                    	nucleus	Gene Ontology	GO:0005634
                    	cytoplasm	Gene Ontology	GO:0005737
                    	methyltransferase activity	Gene Ontology	GO:0008168
                    	histone H3-K36 methylation	Gene Ontology	GO:0010452
                    	protein-lysine N-methyltransferase activity	Gene Ontology	GO:0016279
                    	transferase activity	Gene Ontology	GO:0016740
                    	peptidyl-histidine methylation	Gene Ontology	GO:0018021
                    	peptidyl-lysine methylation	Gene Ontology	GO:0018022
                    	peptidyl-lysine trimethylation	Gene Ontology	GO:0018023
                    	peptidyl-lysine monomethylation	Gene Ontology	GO:0018026
                    	peptidyl-lysine dimethylation	Gene Ontology	GO:0018027
                    	protein-histidine N-methyltransferase activity	Gene Ontology	GO:0018064
                    	actin modification	Gene Ontology	GO:0030047
                    	methylation	Gene Ontology	GO:0032259
                    	histone methyltransferase activity (H3-K4 specific)	Gene Ontology	GO:0042800
                    	positive regulation of transcription by RNA polymerase II	Gene Ontology	GO:0045944
                    	histone methyltransferase activity (H3-K36 specific)	Gene Ontology	GO:0046975
                    	positive regulation of muscle cell differentiation	Gene Ontology	GO:0051149
                    	regulation of uterine smooth muscle contraction	Gene Ontology	GO:0070472
GOslim:             	intracellular	Gene Ontology Slim	GO:0005622
                    	nucleus	Gene Ontology Slim	GO:0005634
